addr_1,addr_2,addr_3,addr_4,lon,lat,hw_trunk_3km,hw_primary_3km,hw_secondary_3km,hw_tertiary_3km,hw_res_uncl_3km,hw_service_3km,hw_cycleway_3km,hw_footway_3km,hw_bus_stop_3km,hw_parking_3km,hw_fuel_3km,am_gov_3km,am_medical_3km,am_healthcare_3km,am_school_3km,am_education_3km,am_police_3km,am_post_3km,am_bank_3km,am_shop_3km,lu_residential_3km,lu_commercial_3km,lu_industrial_3km,lu_retail_3km,lu_construction_3km,pl_3km,bld_3km,blp_3km,bll_3km,mm_3km,ad_3km,lsr_3km,trs_3km,wd_3km,hw_types_3km,lu_types_3km,hw_trunk_1km,hw_primary_1km,hw_secondary_1km,hw_tertiary_1km,hw_res_uncl_1km,hw_service_1km,hw_cycleway_1km,hw_footway_1km,hw_bus_stop_1km,hw_parking_1km,hw_fuel_1km,am_gov_1km,am_medical_1km,am_healthcare_1km,am_school_1km,am_education_1km,am_police_1km,am_post_1km,am_bank_1km,am_shop_1km,lu_residential_1km,lu_commercial_1km,lu_industrial_1km,lu_retail_1km,lu_construction_1km,pl_1km,bld_1km,blp_1km,bll_1km,mm_1km,ad_1km,lsr_1km,trs_1km,wd_1km,hw_types_1km,lu_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
新疆维吾尔自治区,乌鲁木齐市,天山区,青年路街道,87.6220311,43.805079,40.0,100.0,158.0,110.0,529.0,118.0,1.0,183.0,785.0,28.0,5.0,18.0,17.0,19.0,26.0,33.0,14.0,2.0,24.0,74.0,40.0,1.0,2.0,0.0,0.0,192.0,3065.0,0.0,1954.0,28.0,17.0,122.0,35.0,43.0,20.0,23.0,4.0,19.0,16.0,18.0,36.0,17.0,0.0,6.0,99.0,4.0,0.0,2.0,3.0,3.0,8.0,10.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,25.0,545.0,0.0,488.0,4.0,0.0,38.0,1.0,13.0,13.0,8.0,6126819268.0,9091351.0,乌鲁木齐市天山区,乌鲁木齐市天山区青年路街道,20.0,30.0,16.0,20.0,86.0,87.7875,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,天山区,碱泉街道,87.6427076,43.7997903,29.0,40.0,117.0,98.0,427.0,93.0,1.0,37.0,577.0,16.0,3.0,10.0,11.0,12.0,19.0,24.0,6.0,1.0,10.0,36.0,40.0,1.0,1.0,0.0,2.0,139.0,1444.0,0.0,854.0,19.0,12.0,98.0,13.0,30.0,19.0,20.0,5.0,5.0,17.0,14.0,48.0,0.0,0.0,9.0,121.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,19.0,15.0,0.0,0.0,0.0,4.0,9.0,2.0,4.0,10.0,5.0,6126819265.0,9091348.0,乌鲁木齐市天山区,乌鲁木齐市天山区碱泉街道,20.0,30.0,15.0,20.0,85.0,87.7875,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,天山区,延安路街道,87.6436195,43.7628936,26.0,44.0,53.0,80.0,311.0,141.0,0.0,53.0,360.0,21.0,7.0,17.0,10.0,11.0,19.0,28.0,13.0,1.0,7.0,53.0,46.0,3.0,18.0,0.0,5.0,108.0,1474.0,1.0,826.0,49.0,7.0,97.0,21.0,14.0,19.0,17.0,4.0,6.0,10.0,18.0,53.0,2.0,0.0,8.0,54.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,18.0,0.0,2.0,0.0,0.0,23.0,55.0,0.0,0.0,1.0,0.0,19.0,2.0,2.0,11.0,8.0,6126819274.0,9091357.0,乌鲁木齐市天山区,乌鲁木齐市天山区延安路街道,20.0,30.0,26.0,20.0,96.0,87.7875,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,天山区,红雁街道,87.6452245,43.7389568,12.0,19.0,16.0,32.0,130.0,108.0,0.0,13.0,148.0,5.0,4.0,13.0,3.0,3.0,4.0,9.0,5.0,0.0,1.0,6.0,27.0,1.0,24.0,0.0,2.0,37.0,315.0,0.0,171.0,56.0,5.0,52.0,10.0,10.0,16.0,17.0,6.0,9.0,7.0,0.0,6.0,35.0,0.0,0.0,17.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,2.0,4.0,17.0,0.0,0.0,20.0,0.0,4.0,2.0,2.0,9.0,11.0,6126819264.0,9091347.0,乌鲁木齐市天山区,乌鲁木齐市天山区红雁街道,20.0,30.0,6.0,20.0,76.0,87.7875,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,天山区,南草滩街道,87.4572229,43.6556006,6.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,6278455957.0,9325140.0,乌鲁木齐市天山区,乌鲁木齐市天山区南草滩街道,17.0,13.6,0.0,3.0,33.6,87.7875,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,天山区,东泉路街道,87.6499128,43.7957874,32.0,37.0,103.0,98.0,347.0,78.0,1.0,34.0,508.0,8.0,4.0,5.0,8.0,9.0,17.0,21.0,7.0,1.0,9.0,25.0,46.0,3.0,1.0,0.0,3.0,111.0,778.0,0.0,353.0,11.0,10.0,84.0,10.0,24.0,18.0,18.0,2.0,0.0,25.0,13.0,35.0,0.0,0.0,9.0,89.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,8.0,6.0,6278480672.0,9325264.0,乌鲁木齐市天山区,乌鲁木齐市天山区东泉路街道,20.0,30.0,15.0,20.0,85.0,87.7875,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,长江路街道,87.5923037,43.7877769,79.0,122.0,107.0,81.0,403.0,203.0,0.0,127.0,612.0,23.0,3.0,15.0,14.0,16.0,24.0,31.0,13.0,2.0,20.0,82.0,31.0,1.0,7.0,1.0,1.0,162.0,5298.0,0.0,4141.0,24.0,15.0,94.0,42.0,44.0,22.0,23.0,21.0,32.0,14.0,9.0,58.0,28.0,0.0,7.0,88.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,17.0,2.0,0.0,1.0,1.0,0.0,23.0,1144.0,0.0,961.0,2.0,4.0,13.0,11.0,10.0,14.0,8.0,6125923122.0,9328344.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区长江路街道,20.0,30.0,28.0,20.0,98.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,和田街街道,87.6000461,43.7906,81.0,123.0,120.0,111.0,437.0,200.0,0.0,134.0,739.0,27.0,3.0,17.0,16.0,18.0,33.0,40.0,13.0,2.0,20.0,85.0,26.0,1.0,6.0,1.0,0.0,190.0,5324.0,0.0,4063.0,20.0,19.0,127.0,46.0,47.0,22.0,23.0,2.0,10.0,25.0,17.0,66.0,10.0,0.0,19.0,80.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,27.0,1124.0,0.0,843.0,1.0,3.0,13.0,6.0,12.0,14.0,6.0,6125923123.0,9328343.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区和田街街道,20.0,30.0,28.0,20.0,98.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,扬子江路街道,87.5956919,43.798691,97.0,136.0,120.0,100.0,417.0,193.0,0.0,188.0,746.0,29.0,4.0,17.0,14.0,16.0,25.0,33.0,14.0,3.0,28.0,90.0,33.0,2.0,5.0,1.0,1.0,182.0,4709.0,0.0,3549.0,19.0,19.0,107.0,49.0,49.0,20.0,23.0,2.0,40.0,24.0,11.0,63.0,22.0,0.0,37.0,88.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,13.0,7.0,0.0,1.0,0.0,0.0,19.0,853.0,0.0,596.0,4.0,2.0,12.0,9.0,14.0,15.0,9.0,6125923129.0,9328342.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区扬子江路街道,20.0,30.0,25.0,20.0,95.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,友好南路街道,87.5864362,43.8108238,68.0,100.0,132.0,76.0,416.0,141.0,0.0,183.0,681.0,19.0,3.0,12.0,10.0,12.0,14.0,23.0,12.0,2.0,13.0,57.0,43.0,3.0,4.0,0.0,4.0,151.0,3789.0,0.0,3041.0,17.0,18.0,99.0,36.0,37.0,20.0,19.0,18.0,17.0,25.0,19.0,53.0,20.0,0.0,4.0,112.0,1.0,0.0,2.0,2.0,2.0,5.0,7.0,2.0,1.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,21.0,441.0,0.0,390.0,1.0,4.0,3.0,7.0,10.0,16.0,6.0,6125923131.0,9328341.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区友好南路街道,20.0,30.0,30.0,20.0,100.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,友好北路街道,87.5921095,43.821264,57.0,81.0,116.0,89.0,465.0,137.0,0.0,197.0,720.0,21.0,5.0,14.0,12.0,14.0,14.0,25.0,11.0,2.0,13.0,54.0,50.0,2.0,2.0,0.0,4.0,152.0,2814.0,0.0,2114.0,15.0,12.0,116.0,30.0,31.0,20.0,21.0,18.0,13.0,4.0,17.0,51.0,23.0,0.0,10.0,100.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,19.0,134.0,0.0,115.0,0.0,2.0,16.0,4.0,8.0,15.0,5.0,6125923130.0,9328340.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区友好北路街道,20.0,30.0,26.0,20.0,96.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,八一街道,87.5828443,43.8166963,69.0,91.0,120.0,84.0,406.0,126.0,0.0,188.0,702.0,20.0,4.0,12.0,9.0,11.0,13.0,23.0,13.0,2.0,13.0,49.0,55.0,2.0,4.0,0.0,5.0,136.0,3041.0,0.0,2345.0,16.0,14.0,104.0,31.0,31.0,20.0,18.0,17.0,9.0,8.0,12.0,40.0,19.0,0.0,13.0,110.0,1.0,0.0,1.0,2.0,2.0,6.0,9.0,0.0,1.0,2.0,9.0,3.0,1.0,0.0,0.0,0.0,21.0,381.0,0.0,341.0,0.0,4.0,9.0,3.0,4.0,15.0,5.0,6125923121.0,9328339.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区八一街道,20.0,30.0,25.0,20.0,95.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,炉院街街道,87.5909863,43.775258,58.0,66.0,60.0,83.0,367.0,214.0,0.0,96.0,495.0,21.0,3.0,8.0,11.0,13.0,20.0,23.0,12.0,1.0,16.0,74.0,31.0,1.0,12.0,1.0,0.0,137.0,4846.0,1.0,3673.0,21.0,11.0,93.0,31.0,36.0,24.0,21.0,24.0,27.0,4.0,9.0,53.0,64.0,0.0,13.0,103.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,0.0,2.0,1.0,0.0,18.0,996.0,0.0,888.0,0.0,1.0,8.0,5.0,10.0,15.0,8.0,6125923125.0,9328338.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区炉院街街道,20.0,30.0,18.0,20.0,88.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,西山街道,87.5353841,43.801365,39.0,30.0,9.0,16.0,132.0,70.0,0.0,8.0,186.0,14.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,61.0,8.0,8.0,0.0,5.0,32.0,768.0,0.0,406.0,10.0,2.0,44.0,1.0,7.0,20.0,18.0,8.0,7.0,0.0,2.0,32.0,11.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,7.0,202.0,0.0,141.0,0.0,0.0,4.0,0.0,5.0,10.0,6.0,6125923127.0,9328377.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区西山街道,20.0,30.0,6.0,20.0,76.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,雅玛里克山街道,87.5792566,43.7799606,67.0,92.0,42.0,56.0,335.0,187.0,0.0,89.0,412.0,16.0,3.0,7.0,5.0,6.0,12.0,14.0,10.0,1.0,12.0,45.0,36.0,3.0,9.0,1.0,2.0,108.0,4129.0,0.0,3288.0,20.0,8.0,52.0,30.0,28.0,24.0,20.0,11.0,27.0,2.0,0.0,46.0,54.0,0.0,22.0,65.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,13.0,509.0,0.0,404.0,0.0,0.0,1.0,3.0,5.0,13.0,6.0,6125923128.0,9328376.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区雅玛里克山街道,20.0,30.0,16.0,20.0,86.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,红庙子街道,87.5627853,43.8395959,54.0,47.0,105.0,100.0,326.0,119.0,0.0,159.0,539.0,11.0,7.0,3.0,8.0,11.0,13.0,20.0,4.0,1.0,2.0,27.0,81.0,3.0,8.0,0.0,8.0,99.0,2796.0,0.0,2363.0,13.0,15.0,105.0,17.0,19.0,22.0,16.0,2.0,2.0,9.0,5.0,67.0,10.0,0.0,19.0,64.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,6.0,17.0,0.0,1.0,0.0,2.0,20.0,707.0,0.0,690.0,2.0,4.0,10.0,5.0,6.0,13.0,10.0,6125923124.0,9328379.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区红庙子街道,20.0,30.0,26.0,20.0,96.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,长胜东街道,87.5020265,43.734453,8.0,0.0,2.0,11.0,32.0,21.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,2.0,8.0,75.0,0.0,1.0,7.0,0.0,6.0,10.0,6.0,16.0,14.0,6.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,9.0,3.0,6280547416.0,9328396.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区长胜东街道,20.0,24.5,0.0,12.5,57.0,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,长胜西街道,87.4751186,43.7308869,6.0,0.0,4.0,7.0,15.0,37.0,0.0,5.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,8.0,81.0,0.0,7.0,6.0,0.0,6.0,12.0,6.0,14.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,3.0,6280546469.0,9328397.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区长胜西街道,20.0,21.3,5.0,18.8,65.1,77.46000000000001,72.09508196721312,45.310534591194966
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,长胜南街道,87.5134849,43.6898461,0.0,0.0,0.0,11.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,15.0,0.0,1.0,3.0,0.0,2.0,5.0,6.0,10.0,6.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,6280560615.0,9328410.0,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区长胜南街道,16.0,15.700000000000001,0.0,4.8,36.5,77.46000000000001,72.09508196721312,45.310534591194966
