addr_1,addr_2,addr_3,addr_4,lon,lat,hw_trunk_3km,hw_primary_3km,hw_secondary_3km,hw_tertiary_3km,hw_res_uncl_3km,hw_service_3km,hw_cycleway_3km,hw_footway_3km,hw_bus_stop_3km,hw_parking_3km,hw_fuel_3km,am_gov_3km,am_medical_3km,am_healthcare_3km,am_school_3km,am_education_3km,am_police_3km,am_post_3km,am_bank_3km,am_shop_3km,lu_residential_3km,lu_commercial_3km,lu_industrial_3km,lu_retail_3km,lu_construction_3km,pl_3km,bld_3km,blp_3km,bll_3km,mm_3km,ad_3km,lsr_3km,trs_3km,wd_3km,hw_types_3km,lu_types_3km,hw_trunk_1km,hw_primary_1km,hw_secondary_1km,hw_tertiary_1km,hw_res_uncl_1km,hw_service_1km,hw_cycleway_1km,hw_footway_1km,hw_bus_stop_1km,hw_parking_1km,hw_fuel_1km,am_gov_1km,am_medical_1km,am_healthcare_1km,am_school_1km,am_education_1km,am_police_1km,am_post_1km,am_bank_1km,am_shop_1km,lu_residential_1km,lu_commercial_1km,lu_industrial_1km,lu_retail_1km,lu_construction_1km,pl_1km,bld_1km,blp_1km,bll_1km,mm_1km,ad_1km,lsr_1km,trs_1km,wd_1km,hw_types_1km,lu_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
江苏省,南京市,秦淮区,双塘街道,118.7692532,32.0196919,83.0,139.0,138.0,111.0,340.0,388.0,22.0,677.0,308.0,49.0,5.0,6.0,17.0,24.0,47.0,60.0,8.0,4.0,28.0,263.0,113.0,24.0,10.0,0.0,6.0,18.0,5281.0,85.0,816.0,6.0,135.0,111.0,80.0,44.0,23.0,24.0,12.0,22.0,27.0,10.0,42.0,30.0,10.0,46.0,20.0,8.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,0.0,1.0,3.0,555.0,5.0,31.0,0.0,8.0,14.0,5.0,10.0,17.0,11.0,10015682434.0,14568017.0,南京市秦淮区,南京市秦淮区双塘街道,20.0,30.0,21.0,20.0,91.0,93.91666666666667,75.45940594059405,56.4695
江苏省,南京市,秦淮区,中华门街道,118.7756359,32.0127206,83.0,126.0,137.0,113.0,308.0,339.0,19.0,588.0,294.0,39.0,6.0,6.0,13.0,18.0,41.0,53.0,9.0,4.0,13.0,171.0,129.0,18.0,9.0,2.0,12.0,16.0,4910.0,64.0,724.0,7.0,115.0,110.0,67.0,35.0,24.0,26.0,10.0,25.0,26.0,9.0,61.0,30.0,5.0,141.0,34.0,5.0,0.0,0.0,1.0,2.0,6.0,6.0,1.0,0.0,1.0,17.0,11.0,2.0,1.0,0.0,1.0,5.0,500.0,32.0,189.0,0.0,26.0,21.0,14.0,11.0,18.0,17.0,10023486731.0,14578147.0,南京市秦淮区,南京市秦淮区中华门街道,20.0,30.0,28.0,20.0,98.0,93.91666666666667,75.45940594059405,56.4695
江苏省,南京市,秦淮区,五老村街道,118.7924153,32.0389053,49.0,167.0,106.0,95.0,319.0,532.0,25.0,760.0,424.0,74.0,3.0,10.0,22.0,28.0,62.0,85.0,10.0,7.0,51.0,381.0,76.0,29.0,1.0,2.0,9.0,17.0,5977.0,129.0,617.0,8.0,166.0,213.0,119.0,64.0,24.0,23.0,8.0,19.0,11.0,7.0,98.0,79.0,7.0,82.0,80.0,13.0,2.0,2.0,5.0,7.0,12.0,16.0,6.0,0.0,9.0,59.0,4.0,12.0,0.0,1.0,0.0,3.0,1271.0,28.0,119.0,0.0,29.0,28.0,19.0,12.0,16.0,14.0,10015618773.0,14567942.0,南京市秦淮区,南京市秦淮区五老村街道,20.0,30.0,28.0,20.0,98.0,93.91666666666667,75.45940594059405,56.4695
江苏省,南京市,秦淮区,洪武路街道,118.7877478,32.0300827,69.0,137.0,123.0,98.0,354.0,433.0,26.0,656.0,404.0,60.0,3.0,7.0,16.0,23.0,57.0,73.0,10.0,4.0,48.0,370.0,90.0,29.0,4.0,1.0,16.0,22.0,6401.0,130.0,680.0,3.0,147.0,168.0,105.0,58.0,23.0,23.0,9.0,16.0,24.0,6.0,68.0,58.0,7.0,91.0,74.0,14.0,2.0,2.0,4.0,5.0,9.0,12.0,1.0,1.0,9.0,60.0,9.0,8.0,0.0,0.0,0.0,1.0,1299.0,22.0,127.0,0.0,27.0,21.0,21.0,12.0,18.0,11.0,10015695679.0,14568036.0,南京市秦淮区,南京市秦淮区洪武路街道,20.0,30.0,30.0,20.0,100.0,93.91666666666667,75.45940594059405,56.4695
江苏省,南京市,秦淮区,大光路街道,118.8008361,32.0270605,71.0,151.0,102.0,99.0,337.0,367.0,25.0,509.0,376.0,50.0,4.0,8.0,13.0,19.0,49.0,64.0,10.0,5.0,42.0,293.0,102.0,26.0,4.0,1.0,27.0,21.0,5942.0,130.0,625.0,1.0,123.0,134.0,84.0,51.0,24.0,23.0,14.0,23.0,10.0,11.0,35.0,62.0,0.0,14.0,43.0,2.0,2.0,2.0,2.0,2.0,5.0,8.0,1.0,0.0,7.0,14.0,31.0,4.0,0.0,0.0,1.0,1.0,1016.0,0.0,15.0,0.0,1.0,19.0,4.0,8.0,13.0,9.0,10023808122.0,14578352.0,南京市秦淮区,南京市秦淮区大光路街道,20.0,30.0,28.0,20.0,98.0,93.91666666666667,75.45940594059405,56.4695
江苏省,南京市,秦淮区,瑞金路街道,118.8077949,32.0388112,52.0,139.0,71.0,100.0,230.0,487.0,12.0,505.0,378.0,61.0,5.0,9.0,13.0,18.0,48.0,77.0,9.0,5.0,46.0,278.0,74.0,25.0,0.0,1.0,10.0,17.0,4827.0,90.0,277.0,5.0,101.0,177.0,93.0,48.0,23.0,22.0,6.0,24.0,4.0,10.0,20.0,140.0,0.0,32.0,53.0,5.0,0.0,1.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,11.0,9.0,5.0,0.0,0.0,2.0,1.0,575.0,13.0,18.0,0.0,4.0,25.0,7.0,8.0,14.0,12.0,10023808121.0,14578351.0,南京市秦淮区,南京市秦淮区瑞金路街道,20.0,30.0,23.0,20.0,93.0,93.91666666666667,75.45940594059405,56.4695
江苏省,南京市,秦淮区,月牙湖街道,118.8271033,32.0306571,67.0,131.0,33.0,98.0,148.0,424.0,0.0,335.0,299.0,25.0,4.0,6.0,10.0,14.0,21.0,49.0,2.0,4.0,23.0,89.0,69.0,14.0,2.0,1.0,19.0,11.0,2491.0,23.0,31.0,11.0,16.0,99.0,45.0,29.0,23.0,21.0,0.0,0.0,10.0,14.0,12.0,61.0,0.0,21.0,34.0,4.0,1.0,0.0,2.0,2.0,1.0,10.0,0.0,1.0,7.0,10.0,11.0,1.0,0.0,0.0,0.0,2.0,463.0,0.0,2.0,1.0,3.0,11.0,4.0,6.0,10.0,9.0,10023546177.0,14578216.0,南京市秦淮区,南京市秦淮区月牙湖街道,20.0,30.0,25.0,20.0,95.0,93.91666666666667,75.45940594059405,56.4695
江苏省,南京市,秦淮区,光华路街道,118.8285794,32.013319,26.0,95.0,36.0,114.0,171.0,295.0,10.0,166.0,195.0,11.0,1.0,1.0,7.0,11.0,22.0,48.0,3.0,2.0,17.0,49.0,76.0,6.0,5.0,1.0,35.0,5.0,2019.0,6.0,14.0,14.0,9.0,94.0,13.0,28.0,22.0,22.0,10.0,30.0,6.0,16.0,20.0,7.0,0.0,13.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,8.0,1.0,11.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,17.0,8.0,9689175360.0,14578220.0,南京市秦淮区,南京市秦淮区光华路街道,20.0,30.0,13.0,20.0,83.0,93.91666666666667,75.45940594059405,56.4695
江苏省,南京市,秦淮区,朝天宫街道,118.7763048,32.0344413,69.0,141.0,138.0,114.0,348.0,485.0,26.0,754.0,387.0,81.0,4.0,7.0,23.0,31.0,60.0,85.0,9.0,6.0,53.0,380.0,75.0,27.0,1.0,2.0,8.0,21.0,6358.0,128.0,675.0,6.0,173.0,195.0,114.0,58.0,23.0,23.0,0.0,11.0,22.0,15.0,62.0,33.0,4.0,59.0,47.0,13.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,4.0,91.0,9.0,11.0,0.0,0.0,0.0,1.0,878.0,27.0,85.0,0.0,33.0,13.0,27.0,8.0,15.0,11.0,10015642229.0,14567970.0,南京市秦淮区,南京市秦淮区朝天宫街道,20.0,30.0,25.0,20.0,95.0,93.91666666666667,75.45940594059405,56.4695
江苏省,南京市,建邺区,莫愁湖街道,118.753732,32.0288641,74.0,99.0,145.0,158.0,251.0,288.0,24.0,428.0,243.0,43.0,2.0,4.0,10.0,17.0,37.0,48.0,1.0,5.0,20.0,205.0,71.0,24.0,4.0,0.0,10.0,12.0,4242.0,68.0,302.0,6.0,81.0,103.0,79.0,44.0,23.0,19.0,4.0,5.0,22.0,17.0,35.0,77.0,1.0,64.0,12.0,2.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,2.0,801.0,0.0,0.0,1.0,8.0,12.0,6.0,6.0,11.0,5.0,10015324265.0,14567315.0,南京市建邺区,南京市建邺区莫愁湖街道,20.0,30.0,21.0,20.0,91.0,87.33333333333333,75.45940594059405,56.4695
江苏省,南京市,建邺区,沙洲街道,118.7163831,31.9869448,55.0,75.0,104.0,181.0,282.0,181.0,37.0,426.0,146.0,33.0,4.0,8.0,4.0,7.0,19.0,23.0,4.0,1.0,3.0,66.0,76.0,23.0,3.0,0.0,18.0,4.0,1055.0,218.0,226.0,19.0,66.0,97.0,11.0,28.0,27.0,23.0,8.0,10.0,38.0,26.0,37.0,15.0,0.0,41.0,12.0,4.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,11.0,11.0,2.0,0.0,0.0,0.0,1.0,127.0,50.0,0.0,0.0,1.0,5.0,1.0,5.0,16.0,9.0,10182342308.0,14886506.0,南京市建邺区,南京市建邺区沙洲街道,19.0,30.0,23.0,20.0,92.0,87.33333333333333,75.45940594059405,56.4695
江苏省,南京市,建邺区,双闸街道,118.7015555,31.9879298,58.0,55.0,126.0,167.0,266.0,144.0,49.0,422.0,135.0,27.0,3.0,5.0,5.0,6.0,17.0,20.0,4.0,1.0,2.0,59.0,64.0,19.0,1.0,0.0,28.0,3.0,784.0,174.0,191.0,22.0,45.0,87.0,8.0,29.0,27.0,22.0,13.0,11.0,22.0,50.0,40.0,24.0,1.0,73.0,12.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,1.0,101.0,49.0,1.0,1.0,1.0,3.0,1.0,3.0,19.0,10.0,10182342309.0,14886507.0,南京市建邺区,南京市建邺区双闸街道,18.0,30.0,21.0,20.0,89.0,87.33333333333333,75.45940594059405,56.4695
江苏省,南京市,建邺区,江心洲街道,118.6958366,32.0098152,60.0,47.0,69.0,206.0,143.0,160.0,20.0,355.0,67.0,18.0,1.0,4.0,3.0,4.0,11.0,14.0,1.0,0.0,1.0,34.0,65.0,17.0,0.0,0.0,17.0,6.0,892.0,204.0,114.0,10.0,9.0,89.0,10.0,16.0,23.0,19.0,4.0,0.0,7.0,24.0,24.0,14.0,4.0,24.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,6.0,1.0,77.0,0.0,0.0,3.0,0.0,21.0,2.0,3.0,15.0,9.0,4285750077.0,14561621.0,南京市建邺区,南京市建邺区江心洲街道,20.0,30.0,11.0,20.0,81.0,87.33333333333333,75.45940594059405,56.4695
江苏省,南京市,建邺区,兴隆街道,118.7212053,32.0208008,72.0,60.0,121.0,243.0,197.0,337.0,55.0,438.0,131.0,28.0,3.0,4.0,2.0,4.0,27.0,32.0,0.0,1.0,2.0,78.0,107.0,26.0,3.0,0.0,16.0,7.0,2467.0,153.0,243.0,29.0,40.0,119.0,36.0,22.0,24.0,23.0,5.0,12.0,2.0,39.0,24.0,52.0,0.0,15.0,17.0,5.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,28.0,5.0,0.0,0.0,0.0,3.0,396.0,18.0,4.0,0.0,0.0,34.0,1.0,6.0,14.0,10.0,10015492698.0,14567680.0,南京市建邺区,南京市建邺区兴隆街道,20.0,30.0,12.0,20.0,82.0,87.33333333333333,75.45940594059405,56.4695
江苏省,南京市,建邺区,南苑街道,118.7449633,32.0210267,72.0,105.0,122.0,191.0,234.0,304.0,46.0,340.0,161.0,36.0,2.0,5.0,4.0,9.0,28.0,37.0,1.0,3.0,7.0,104.0,99.0,20.0,5.0,0.0,9.0,10.0,3402.0,63.0,250.0,16.0,82.0,126.0,54.0,31.0,24.0,21.0,2.0,3.0,30.0,21.0,31.0,94.0,5.0,42.0,8.0,3.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,0.0,0.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,586.0,2.0,50.0,1.0,5.0,10.0,2.0,3.0,15.0,7.0,10015467464.0,14567731.0,南京市建邺区,南京市建邺区南苑街道,20.0,30.0,19.0,20.0,89.0,87.33333333333333,75.45940594059405,56.4695
江苏省,南京市,鼓楼区,宁海路街道,118.7590592,32.0739815,83.0,164.0,111.0,98.0,184.0,316.0,8.0,545.0,224.0,50.0,4.0,6.0,15.0,17.0,32.0,70.0,1.0,7.0,34.0,131.0,46.0,4.0,1.0,7.0,10.0,14.0,2194.0,21.0,200.0,17.0,91.0,125.0,60.0,37.0,24.0,21.0,23.0,19.0,20.0,19.0,34.0,57.0,0.0,23.0,34.0,4.0,0.0,1.0,1.0,1.0,4.0,7.0,0.0,3.0,7.0,14.0,2.0,0.0,0.0,0.0,2.0,2.0,88.0,0.0,44.0,2.0,4.0,13.0,4.0,8.0,13.0,11.0,10041136780.0,14604271.0,南京市鼓楼区,南京市鼓楼区宁海路街道,20.0,30.0,25.0,20.0,95.0,87.9076923076923,75.45940594059405,56.4695
江苏省,南京市,鼓楼区,华侨路街道,118.767588,32.0481118,35.0,110.0,95.0,127.0,300.0,391.0,24.0,718.0,352.0,91.0,3.0,12.0,22.0,31.0,53.0,87.0,8.0,7.0,62.0,362.0,38.0,21.0,0.0,2.0,5.0,18.0,5156.0,88.0,356.0,9.0,190.0,184.0,119.0,62.0,23.0,21.0,7.0,14.0,11.0,18.0,32.0,62.0,0.0,112.0,51.0,16.0,1.0,0.0,7.0,7.0,9.0,17.0,0.0,1.0,10.0,46.0,4.0,7.0,0.0,0.0,1.0,1.0,432.0,9.0,42.0,1.0,21.0,42.0,16.0,16.0,21.0,11.0,10041136752.0,14604270.0,南京市鼓楼区,南京市鼓楼区华侨路街道,20.0,30.0,25.0,20.0,95.0,87.9076923076923,75.45940594059405,56.4695
江苏省,南京市,鼓楼区,湖南路街道,118.7750124,32.0680761,65.0,171.0,101.0,102.0,185.0,428.0,15.0,799.0,317.0,73.0,2.0,9.0,20.0,23.0,33.0,75.0,3.0,7.0,56.0,259.0,29.0,11.0,0.0,6.0,4.0,19.0,2056.0,53.0,261.0,22.0,132.0,186.0,75.0,55.0,24.0,23.0,0.0,27.0,7.0,12.0,25.0,40.0,1.0,74.0,37.0,11.0,0.0,1.0,4.0,5.0,4.0,10.0,0.0,1.0,15.0,39.0,2.0,0.0,0.0,1.0,1.0,3.0,111.0,6.0,5.0,5.0,25.0,24.0,11.0,14.0,15.0,12.0,10041169581.0,14604292.0,南京市鼓楼区,南京市鼓楼区湖南路街道,20.0,30.0,25.0,20.0,95.0,87.9076923076923,75.45940594059405,56.4695
江苏省,南京市,鼓楼区,中央门街道,118.7596038,32.0831389,76.0,146.0,118.0,89.0,213.0,224.0,18.0,373.0,233.0,30.0,3.0,5.0,11.0,13.0,34.0,61.0,0.0,4.0,29.0,92.0,77.0,8.0,7.0,9.0,9.0,12.0,1391.0,14.0,148.0,14.0,64.0,97.0,51.0,39.0,24.0,20.0,6.0,14.0,13.0,13.0,31.0,58.0,0.0,47.0,38.0,2.0,0.0,0.0,3.0,3.0,5.0,14.0,0.0,1.0,3.0,16.0,5.0,0.0,0.0,0.0,1.0,3.0,123.0,8.0,108.0,3.0,6.0,23.0,11.0,8.0,13.0,12.0,10041169582.0,14604293.0,南京市鼓楼区,南京市鼓楼区中央门街道,20.0,30.0,25.0,20.0,95.0,87.9076923076923,75.45940594059405,56.4695
江苏省,南京市,鼓楼区,挹江门街道,118.7504826,32.0862655,89.0,127.0,113.0,87.0,207.0,181.0,7.0,284.0,204.0,13.0,3.0,6.0,7.0,8.0,30.0,54.0,0.0,4.0,25.0,67.0,63.0,8.0,5.0,8.0,9.0,10.0,1328.0,9.0,144.0,25.0,45.0,81.0,42.0,38.0,23.0,20.0,2.0,8.0,27.0,15.0,39.0,28.0,0.0,19.0,41.0,0.0,1.0,0.0,2.0,2.0,8.0,12.0,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,1.0,4.0,41.0,0.0,15.0,1.0,8.0,12.0,6.0,7.0,14.0,12.0,10041151596.0,14604276.0,南京市鼓楼区,南京市鼓楼区挹江门街道,20.0,30.0,23.0,20.0,93.0,87.9076923076923,75.45940594059405,56.4695
江苏省,南京市,鼓楼区,江东街道,118.733107,32.0445062,109.0,88.0,87.0,186.0,121.0,206.0,15.0,284.0,141.0,25.0,3.0,6.0,6.0,10.0,21.0,37.0,0.0,1.0,7.0,65.0,66.0,11.0,1.0,0.0,17.0,9.0,3201.0,4.0,80.0,13.0,46.0,75.0,44.0,29.0,21.0,18.0,14.0,16.0,7.0,40.0,8.0,5.0,0.0,34.0,25.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,3.0,1.0,361.0,0.0,2.0,3.0,9.0,4.0,12.0,5.0,18.0,8.0,10015583316.0,14567768.0,南京市鼓楼区,南京市鼓楼区江东街道,20.0,30.0,14.0,20.0,84.0,87.9076923076923,75.45940594059405,56.4695
