addr_1,addr_2,addr_3,addr_4,lon,lat,hw_trunk_3km,hw_primary_3km,hw_secondary_3km,hw_tertiary_3km,hw_res_uncl_3km,hw_service_3km,hw_cycleway_3km,hw_footway_3km,hw_bus_stop_3km,hw_parking_3km,hw_fuel_3km,am_gov_3km,am_medical_3km,am_healthcare_3km,am_school_3km,am_education_3km,am_police_3km,am_post_3km,am_bank_3km,am_shop_3km,lu_residential_3km,lu_commercial_3km,lu_industrial_3km,lu_retail_3km,lu_construction_3km,pl_3km,bld_3km,blp_3km,bll_3km,mm_3km,ad_3km,lsr_3km,trs_3km,wd_3km,hw_types_3km,lu_types_3km,hw_trunk_1km,hw_primary_1km,hw_secondary_1km,hw_tertiary_1km,hw_res_uncl_1km,hw_service_1km,hw_cycleway_1km,hw_footway_1km,hw_bus_stop_1km,hw_parking_1km,hw_fuel_1km,am_gov_1km,am_medical_1km,am_healthcare_1km,am_school_1km,am_education_1km,am_police_1km,am_post_1km,am_bank_1km,am_shop_1km,lu_residential_1km,lu_commercial_1km,lu_industrial_1km,lu_retail_1km,lu_construction_1km,pl_1km,bld_1km,blp_1km,bll_1km,mm_1km,ad_1km,lsr_1km,trs_1km,wd_1km,hw_types_1km,lu_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
辽宁省,沈阳市,沈河区,滨河街道,123.4498176,41.7780028,39.0,62.0,67.0,60.0,277.0,70.0,11.0,245.0,95.0,9.0,4.0,5.0,14.0,14.0,33.0,44.0,3.0,0.0,8.0,84.0,17.0,9.0,1.0,5.0,1.0,9.0,1845.0,0.0,9.0,2.0,28.0,61.0,29.0,33.0,19.0,16.0,0.0,5.0,9.0,10.0,24.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,521.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,10.0,4.0,6480044139.0,9597065.0,沈阳市沈河区,沈阳市沈河区滨河街道,20.0,30.0,21.0,20.0,91.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,万莲街道,123.4697649,41.7759854,41.0,27.0,42.0,51.0,217.0,39.0,7.0,144.0,43.0,6.0,3.0,1.0,7.0,7.0,20.0,27.0,1.0,0.0,4.0,40.0,24.0,6.0,2.0,2.0,0.0,8.0,1222.0,0.0,6.0,1.0,11.0,43.0,15.0,23.0,20.0,13.0,9.0,6.0,7.0,5.0,46.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,220.0,0.0,1.0,0.0,1.0,16.0,0.0,6.0,10.0,4.0,6480044150.0,9597076.0,沈阳市沈河区,沈阳市沈河区万莲街道,20.0,30.0,15.0,20.0,85.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,朱剪炉街道,123.4332224,41.8028847,31.0,50.0,103.0,135.0,362.0,77.0,7.0,155.0,138.0,9.0,4.0,10.0,13.0,15.0,34.0,38.0,2.0,1.0,13.0,80.0,10.0,8.0,2.0,4.0,2.0,17.0,1446.0,0.0,37.0,3.0,30.0,66.0,37.0,56.0,20.0,17.0,4.0,14.0,38.0,18.0,47.0,10.0,1.0,20.0,36.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,1.0,2.0,2.0,302.0,0.0,0.0,0.0,9.0,13.0,5.0,14.0,15.0,7.0,6480044153.0,9597079.0,沈阳市沈河区,沈阳市沈河区朱剪炉街道,20.0,30.0,21.0,20.0,91.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,北站街道,123.4364767,41.8137278,57.0,62.0,114.0,142.0,299.0,65.0,1.0,127.0,135.0,11.0,4.0,11.0,10.0,12.0,27.0,31.0,0.0,1.0,5.0,73.0,16.0,9.0,2.0,4.0,2.0,16.0,1169.0,0.0,29.0,3.0,25.0,67.0,33.0,47.0,20.0,17.0,12.0,12.0,34.0,49.0,48.0,8.0,0.0,2.0,42.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,10.0,0.0,3.0,2.0,0.0,1.0,2.0,20.0,0.0,1.0,1.0,4.0,8.0,6.0,14.0,14.0,7.0,6480044152.0,9597078.0,沈阳市沈河区,沈阳市沈河区北站街道,20.0,30.0,20.0,20.0,90.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,风雨坛街道,123.4347388,41.7854302,29.0,71.0,100.0,63.0,374.0,94.0,10.0,209.0,130.0,8.0,3.0,6.0,17.0,18.0,36.0,43.0,4.0,0.0,12.0,91.0,7.0,11.0,0.0,5.0,3.0,13.0,1939.0,1.0,34.0,2.0,40.0,87.0,40.0,48.0,19.0,18.0,6.0,11.0,14.0,8.0,41.0,5.0,5.0,48.0,26.0,1.0,0.0,1.0,1.0,1.0,12.0,12.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,248.0,0.0,0.0,0.0,3.0,3.0,1.0,7.0,17.0,6.0,6480044144.0,9597070.0,沈阳市沈河区,沈阳市沈河区风雨坛街道,20.0,30.0,23.0,20.0,93.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,皇城街道,123.4485682,41.7956027,32.0,50.0,115.0,117.0,295.0,63.0,8.0,139.0,129.0,5.0,4.0,6.0,9.0,10.0,33.0,36.0,1.0,1.0,10.0,77.0,7.0,9.0,4.0,5.0,2.0,15.0,1818.0,0.0,8.0,2.0,25.0,58.0,35.0,43.0,20.0,16.0,4.0,6.0,12.0,15.0,45.0,2.0,1.0,15.0,26.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,2.0,500.0,0.0,3.0,1.0,5.0,4.0,16.0,12.0,14.0,4.0,6480044145.0,9597071.0,沈阳市沈河区,沈阳市沈河区皇城街道,20.0,30.0,21.0,20.0,91.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,五里河街道,123.4363146,41.7611494,53.0,65.0,86.0,58.0,264.0,78.0,23.0,492.0,111.0,10.0,4.0,1.0,10.0,10.0,20.0,33.0,4.0,1.0,13.0,80.0,39.0,28.0,0.0,2.0,0.0,6.0,1090.0,63.0,7.0,2.0,20.0,97.0,20.0,29.0,24.0,14.0,14.0,21.0,4.0,9.0,50.0,39.0,1.0,63.0,24.0,2.0,0.0,0.0,2.0,2.0,7.0,10.0,1.0,0.0,1.0,10.0,5.0,3.0,0.0,0.0,0.0,1.0,69.0,0.0,3.0,0.0,6.0,9.0,6.0,10.0,17.0,7.0,6480044151.0,9597077.0,沈阳市沈河区,沈阳市沈河区五里河街道,20.0,30.0,28.0,20.0,98.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,南塔街道,123.4541751,41.7628317,62.0,62.0,72.0,57.0,230.0,66.0,17.0,275.0,96.0,7.0,5.0,2.0,9.0,9.0,20.0,32.0,1.0,0.0,10.0,56.0,52.0,29.0,0.0,2.0,0.0,5.0,976.0,54.0,6.0,2.0,14.0,76.0,15.0,28.0,22.0,12.0,6.0,6.0,6.0,13.0,44.0,11.0,3.0,65.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,41.0,0.0,2.0,0.0,2.0,8.0,1.0,4.0,15.0,7.0,6480044147.0,9597073.0,沈阳市沈河区,沈阳市沈河区南塔街道,20.0,30.0,18.0,20.0,88.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,泉园街道,123.5056879,41.7760915,36.0,6.0,29.0,74.0,115.0,20.0,19.0,29.0,11.0,4.0,1.0,1.0,1.0,1.0,9.0,13.0,0.0,0.0,1.0,2.0,63.0,2.0,4.0,0.0,2.0,3.0,224.0,0.0,0.0,0.0,0.0,28.0,0.0,14.0,14.0,11.0,6.0,4.0,0.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,7.0,4.0,6480044148.0,9597074.0,沈阳市沈河区,沈阳市沈河区泉园街道,18.0,30.0,5.0,20.0,73.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,马官桥街道,123.5564191,41.8244241,49.0,0.0,44.0,34.0,154.0,25.0,1.0,11.0,25.0,2.0,2.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,1.0,0.0,37.0,0.0,2.0,1.0,0.0,3.0,119.0,0.0,0.0,3.0,1.0,5.0,1.0,22.0,18.0,13.0,14.0,0.0,6.0,0.0,46.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,9.0,7.0,6480044146.0,9597072.0,沈阳市沈河区,沈阳市沈河区马官桥街道,18.0,30.0,5.0,19.200000000000003,72.2,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,沈河区,东陵街道,123.5316133,41.8064825,58.0,0.0,43.0,31.0,153.0,20.0,10.0,27.0,20.0,4.0,3.0,0.0,1.0,1.0,6.0,11.0,0.0,0.0,1.0,1.0,49.0,0.0,5.0,1.0,0.0,3.0,190.0,0.0,14.0,2.0,0.0,12.0,0.0,21.0,16.0,11.0,19.0,0.0,8.0,7.0,34.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,6.0,6480044142.0,9597068.0,沈阳市沈河区,沈阳市沈河区东陵街道,18.0,30.0,7.0,20.0,75.0,86.10909090909091,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,大北街道,123.4537739,41.8100976,60.0,46.0,125.0,134.0,236.0,34.0,1.0,90.0,120.0,7.0,4.0,7.0,7.0,8.0,23.0,26.0,0.0,1.0,6.0,66.0,7.0,9.0,5.0,4.0,2.0,16.0,964.0,0.0,4.0,3.0,16.0,44.0,34.0,48.0,19.0,14.0,12.0,16.0,22.0,13.0,26.0,6.0,0.0,12.0,15.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,13.0,3.0,6482071670.0,9599935.0,沈阳市大东区,沈阳市大东区大北街道,20.0,30.0,20.0,20.0,90.0,73.96000000000001,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,万泉街道,123.4704859,41.7905543,45.0,30.0,65.0,70.0,233.0,22.0,1.0,67.0,65.0,5.0,5.0,2.0,8.0,8.0,21.0,25.0,0.0,0.0,3.0,51.0,8.0,5.0,4.0,4.0,0.0,11.0,1344.0,0.0,4.0,1.0,10.0,41.0,20.0,25.0,19.0,11.0,8.0,0.0,5.0,7.0,22.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,8.0,5.0,6482071678.0,9599943.0,沈阳市大东区,沈阳市大东区万泉街道,20.0,30.0,17.0,20.0,87.0,73.96000000000001,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,文官街道,123.4997568,41.9044583,21.0,14.0,8.0,29.0,30.0,57.0,0.0,1.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,14.0,1.0,47.0,4.0,0.0,1.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,13.0,8.0,2.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6482071679.0,9599944.0,沈阳市大东区,沈阳市大东区文官街道,16.0,30.0,0.0,8.9,54.9,73.96000000000001,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,二台子街道,123.4900374,41.8401326,45.0,4.0,47.0,56.0,44.0,11.0,0.0,12.0,22.0,2.0,2.0,0.0,1.0,1.0,10.0,11.0,0.0,0.0,0.0,1.0,84.0,5.0,7.0,3.0,2.0,5.0,144.0,0.0,16.0,5.0,2.0,6.0,4.0,24.0,15.0,10.0,8.0,0.0,8.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,6.0,6482071673.0,9599938.0,沈阳市大东区,沈阳市大东区二台子街道,20.0,30.0,0.0,19.200000000000003,69.2,73.96000000000001,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,津桥街道,123.4686719,41.8080316,63.0,27.0,100.0,97.0,204.0,27.0,1.0,71.0,94.0,7.0,5.0,2.0,6.0,6.0,16.0,19.0,0.0,0.0,2.0,51.0,7.0,7.0,6.0,2.0,1.0,14.0,624.0,0.0,12.0,5.0,12.0,41.0,25.0,37.0,19.0,12.0,6.0,10.0,16.0,21.0,29.0,0.0,0.0,6.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,8.0,12.0,6.0,6482071674.0,9599939.0,沈阳市大东区,沈阳市大东区津桥街道,20.0,30.0,16.0,20.0,86.0,73.96000000000001,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,东站街道,123.5118229,41.8360272,25.0,6.0,32.0,44.0,78.0,23.0,0.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,2.0,61.0,4.0,7.0,3.0,2.0,4.0,228.0,0.0,16.0,5.0,1.0,7.0,1.0,15.0,15.0,14.0,3.0,3.0,16.0,8.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,3.0,2.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,7.0,6482071672.0,9599937.0,沈阳市大东区,沈阳市大东区东站街道,19.0,30.0,5.0,20.0,74.0,73.96000000000001,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,长安街道,123.493295,41.7884016,47.0,12.0,59.0,51.0,178.0,21.0,8.0,39.0,26.0,5.0,3.0,2.0,5.0,5.0,11.0,14.0,0.0,0.0,3.0,18.0,19.0,5.0,4.0,2.0,0.0,8.0,314.0,0.0,1.0,1.0,3.0,34.0,5.0,22.0,18.0,10.0,0.0,0.0,3.0,8.0,16.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,5.0,6482071669.0,9599934.0,沈阳市大东区,沈阳市大东区长安街道,20.0,30.0,11.0,20.0,81.0,73.96000000000001,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,东塔街道,123.4924626,41.8022638,37.0,12.0,55.0,61.0,156.0,15.0,1.0,37.0,30.0,4.0,3.0,2.0,4.0,4.0,11.0,13.0,0.0,0.0,2.0,25.0,28.0,5.0,5.0,0.0,0.0,7.0,206.0,0.0,16.0,3.0,4.0,26.0,8.0,25.0,18.0,9.0,7.0,0.0,3.0,8.0,33.0,12.0,0.0,6.0,10.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,9.0,6.0,6482071671.0,9599936.0,沈阳市大东区,沈阳市大东区东塔街道,20.0,30.0,18.0,20.0,88.0,73.96000000000001,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,上园街道,123.4720211,41.8319583,68.0,18.0,73.0,68.0,96.0,16.0,0.0,43.0,36.0,4.0,5.0,0.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,1.0,57.0,4.0,5.0,1.0,1.0,6.0,100.0,0.0,12.0,6.0,3.0,26.0,3.0,31.0,17.0,12.0,10.0,0.0,13.0,6.0,7.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,2.0,3.0,12.0,8.0,4.0,6482071676.0,9599941.0,沈阳市大东区,沈阳市大东区上园街道,20.0,30.0,0.0,16.3,66.3,73.96000000000001,45.9878453038674,39.60348923533779
辽宁省,沈阳市,大东区,前进街道,123.5325556,41.8707556,15.0,9.0,12.0,22.0,7.0,38.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,13.0,1.0,33.0,4.0,1.0,1.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,16.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,6482071675.0,9599940.0,沈阳市大东区,沈阳市大东区前进街道,16.0,20.0,0.0,7.2,43.2,73.96000000000001,45.9878453038674,39.60348923533779
